,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.87,,0.24,,0.45,,0.42,
CULTURE 1,0.405,,0.24,,0.3,,0.105,
CULTURE 2,0.66,,0.24,,0.41,,0.25,
