,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4485,0.0037,0.022,0.0481,0.1295,0.0016,0.319,0.0021
CULTURE 1,0.452,0.0508,0.022,0.0481,0.229,0.0206,0.223,0.0301
CULTURE 2,0.511,0.0935,0.022,0.0481,0.2145,0.0455,0.2965,0.048
