,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.435,,0.0067,,0.21,,0.225,
CULTURE 1,0.455,,0.0067,,0.175,,0.28,
CULTURE 2,0.435,,0.0067,,0.195,,0.24,
