,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.545,,0.025,,0.355,,0.19,
CULTURE 1,0.54,,0.025,,0.35,,0.19,
CULTURE 2,0.505,,0.025,,0.325,,0.18,
