,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.312,0.0021,0.0952,0.0018,0.1535,0.0009,0.1585,0.0013
CULTURE 1,0.294,0.0043,0.0952,0.0018,0.1855,0.0027,0.1085,0.0016
CULTURE 2,0.5615,0.0034,0.0952,0.0018,0.309,0.0014,0.2525,0.0019
