,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.87,,0.1383,,0.41,,0.46,
CULTURE 1,0.68,,0.1383,,0.33,,0.35,
CULTURE 2,0.905,,0.1383,,0.44,,0.465,
