,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4325,0.0394,0.0155,0.0182,0.243,0.0192,0.1895,0.0202
CULTURE 1,0.4365,0.0249,0.0155,0.0182,0.2485,0.0126,0.188,0.0123
CULTURE 2,0.475,0.0297,0.0155,0.0182,0.2385,0.0188,0.2365,0.0109
