,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8175,0.0078,0.2382,0.0036,0.402,0.0063,0.4155,0.0015
CULTURE 1,0.453,0.0151,0.2382,0.0036,0.209,0.0056,0.244,0.0095
CULTURE 2,0.803,0.003,0.2382,0.0036,0.3975,0.0017,0.4055,0.0014
