,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,14.75%,1.2374%,16.75%,1.9445%,24.5%,2.1213%,18.6667%,5.3033%,15.2841%,5.3033%,3.9167%,1.3553%
