,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.2583,0.0026,0.0698,0.0025,0.1328,0.002,0.1256,0.0006
CULTURE 1,0.2317,0.0042,0.0698,0.0025,0.0806,0.0019,0.1511,0.0023
CULTURE 2,0.4144,0.0049,0.0698,0.0025,0.1694,0.0013,0.245,0.0037
