,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,49.4167%,0.4565%,55.5417%,0.8788%,57.2083%,1.2995%,54.0556%,2.6348%,4.6389%,0.7261%
