,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.312,0.0032,0.0867,0.003,0.146,0.0011,0.166,0.0021
CULTURE 1,0.3035,0.0036,0.0867,0.003,0.1945,0.0022,0.109,0.0014
CULTURE 2,0.555,0.0059,0.0867,0.003,0.311,0.0032,0.244,0.0026
