,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6245,0.0049,0.121,0.005,0.367,0.0017,0.2575,0.0032
CULTURE 1,0.4545,0.0213,0.121,0.005,0.2515,0.008,0.203,0.0132
CULTURE 2,0.6475,0.0103,0.121,0.005,0.336,0.0042,0.3115,0.0061
