"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.09191098>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15762784>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.4967854>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.09114864>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15853111>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.6695783>}]"
