,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.66,,0.095,,0.3,,0.36,
CULTURE 1,0.56,,0.095,,0.335,,0.225,
CULTURE 2,0.745,,0.095,,0.425,,0.32,
