,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.905,,0.0733,,0.46,,0.445,
CULTURE 1,0.705,,0.0733,,0.345,,0.36,
CULTURE 2,0.695,,0.0733,,0.27,,0.425,
