,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.2175,0.0016,0.0622,0.0015,0.112,0.0009,0.1055,0.0008
CULTURE 1,0.2155,0.0015,0.0622,0.0015,0.134,0.0008,0.0815,0.0007
CULTURE 2,0.4,0.0029,0.0622,0.0015,0.2325,0.0024,0.1675,0.0005
