,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4255,0.0164,0.203,0.0083,0.2185,0.008,0.207,0.0085
CULTURE 1,0.204,0.0025,0.203,0.0083,0.1075,0.0008,0.0965,0.0017
CULTURE 2,0.5915,0.0086,0.203,0.0083,0.2995,0.0034,0.292,0.0052
