,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.605,0.0563,0.0227,0.0333,0.298,0.0328,0.307,0.0235
CULTURE 1,0.5715,0.0477,0.0227,0.0333,0.325,0.022,0.2465,0.0257
CULTURE 2,0.606,0.0436,0.0227,0.0333,0.3615,0.0143,0.2445,0.0293
