,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.86,,0.1083,,0.445,,0.415,
CULTURE 1,0.695,,0.1083,,0.28,,0.415,
CULTURE 2,0.615,,0.1083,,0.3,,0.315,
