,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.234,0.004,0.0865,0.0033,0.065,0.0017,0.169,0.0023
CULTURE 1,0.1475,0.0017,0.0865,0.0033,0.083,0.0008,0.0645,0.0009
CULTURE 2,0.3205,0.006,0.0865,0.0033,0.19,0.0016,0.1305,0.0044
