,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,37.8%,0.6145%,32.65%,0.7038%,44.05%,0.7041%,38.1667%,2.0223%,5.5167%,0.4395%
