,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,22.8182%,1.412%,17.8182%,1.3408%,20.1364%,1.4346%,20.2576%,4.1873%,20.1529%,4.1873%,2.4394%,0.9488%
