,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.52,,0.0617,,0.265,,0.255,
CULTURE 1,0.575,,0.0617,,0.28,,0.295,
CULTURE 2,0.455,,0.0617,,0.27,,0.185,
