,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.58,,0.0133,,0.34,,0.24,
CULTURE 1,0.59,,0.0133,,0.23,,0.36,
CULTURE 2,0.565,,0.0133,,0.215,,0.35,
