,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.52,,0.005,,0.405,,0.115,
CULTURE 1,0.515,,0.005,,0.275,,0.24,
CULTURE 2,0.51,,0.005,,0.11,,0.4,
