,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,31.3%,0.68%,15.15%,0.1904%,40.4%,1.43%,28.95%,2.3004%,13.8%,0.7033%
