,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.565,,0.0117,,0.45,,0.115,
CULTURE 1,0.56,,0.0117,,0.12,,0.44,
CULTURE 2,0.59,,0.0117,,0.265,,0.325,
