,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7195,0.0483,0.0073,0.0318,0.419,0.0163,0.3005,0.032
CULTURE 1,0.7305,0.0471,0.0073,0.0318,0.4225,0.0168,0.308,0.0303
CULTURE 2,0.714,0.0561,0.0073,0.0318,0.419,0.022,0.295,0.034
