,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.532,0.0049,0.0253,0.0042,0.221,0.0028,0.311,0.0021
CULTURE 1,0.463,0.0078,0.0253,0.0042,0.247,0.0051,0.216,0.0027
CULTURE 2,0.4595,0.0026,0.0253,0.0042,0.2255,0.001,0.234,0.0016
