,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.555,,0.0383,,0.38,,0.175,
CULTURE 1,0.49,,0.0383,,0.145,,0.345,
CULTURE 2,0.54,,0.0383,,0.26,,0.28,
