--- LATEX FORMAT (Percentage) ---
Prec C0 & Prec C1 & Prec C2 & Rec C0 & Rec C1 & Rec C2 & Acc \\
92.2 \pm 1.5 & 70.0 \pm 2.4 & 97.8 \pm 0.8 & 63.2 \pm 4.7 & 95.8 \pm 1.1 & 92.2 \pm 2.3 & 83.8 \pm 1.4 \\

--- RAW METRICS ---
Metric,Mean,Std
Accuracy,83.75000000000001,1.4101155718330018
Precision_C0,92.17978081419683,1.4770096303110618
Recall_C0,63.25,4.705935967831834
Precision_C1,70.00639081665885,2.3849323653277987
Recall_C1,95.83333333333333,1.1055415967851334
Precision_C2,97.80620960185206,0.8482561926689056
Recall_C2,92.16666666666667,2.321398046197353
