--- LATEX FORMAT (Percentage) ---
Prec C0 & Prec C1 & Prec C2 & Rec C0 & Rec C1 & Rec C2 & Acc \\
90.2 \pm 3.6 & 92.0 \pm 1.4 & 62.3 \pm 4.0 & 55.6 \pm 6.6 & 76.0 \pm 3.4 & 96.5 \pm 0.9 & 76.0 \pm 2.8 \\

--- RAW METRICS ---
Metric,Mean,Std
Accuracy,76.02777777777779,2.8470528404901776
Precision_C0,90.23703542603063,3.587756349470449
Recall_C0,55.583333333333336,6.623296426671206
Precision_C1,91.95743513990884,1.4333914199333833
Recall_C1,76.0,3.4399612400917157
Precision_C2,62.28036846365317,4.020267320353539
Recall_C2,96.5,0.9128709291752769
