,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.57,0.0444,0.0112,0.0314,0.193,0.0223,0.377,0.0221
CULTURE 1,0.5495,0.0499,0.0112,0.0314,0.1825,0.0296,0.367,0.0203
CULTURE 2,0.543,0.0507,0.0112,0.0314,0.187,0.031,0.356,0.0197
