,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.61,0.0665,0.018,0.039,0.3655,0.0348,0.2445,0.0317
CULTURE 1,0.642,0.0497,0.018,0.039,0.3815,0.0189,0.2605,0.0308
CULTURE 2,0.632,0.0674,0.018,0.039,0.386,0.0322,0.246,0.0351
