,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.485,0.1199,0.0067,0.0795,0.2245,0.0555,0.2605,0.0644
CULTURE 1,0.4975,0.117,0.0067,0.0795,0.229,0.0579,0.2685,0.0591
CULTURE 2,0.4925,0.1214,0.0067,0.0795,0.236,0.0642,0.2565,0.0572
