,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.43,,0.02,,0.31,,0.12,
CULTURE 1,0.49,,0.02,,0.315,,0.175,
CULTURE 2,0.43,,0.02,,0.14,,0.29,
