,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8205,0.0024,0.0688,0.0012,0.4215,0.0008,0.399,0.0015
CULTURE 1,0.7715,0.0042,0.0688,0.0012,0.439,0.0005,0.3325,0.0038
CULTURE 2,0.929,0.0011,0.0688,0.0012,0.4925,0.0002,0.4365,0.0009
