,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6535,0.0562,0.0138,0.0469,0.3135,0.0167,0.34,0.0394
CULTURE 1,0.672,0.0768,0.0138,0.0469,0.356,0.0298,0.316,0.047
CULTURE 2,0.6765,0.0638,0.0138,0.0469,0.326,0.0264,0.3505,0.0374
