,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4445,0.0124,0.0618,0.0105,0.205,0.0053,0.2395,0.0071
CULTURE 1,0.485,0.0121,0.0618,0.0105,0.3015,0.0074,0.1835,0.0047
CULTURE 2,0.5895,0.0195,0.0618,0.0105,0.3245,0.01,0.265,0.0094
