,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.586,0.0142,0.0355,0.0161,0.3535,0.0079,0.2325,0.0063
CULTURE 1,0.5175,0.0209,0.0355,0.0161,0.351,0.0101,0.1665,0.0108
CULTURE 2,0.5555,0.0342,0.0355,0.0161,0.3435,0.0169,0.212,0.0173
