,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.65,,0.0417,,0.495,,0.155,
CULTURE 1,0.56,,0.0417,,0.495,,0.065,
CULTURE 2,0.595,,0.0417,,0.5,,0.095,
