,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.48,,0.0233,,0.415,,0.065,
CULTURE 1,0.455,,0.0233,,0.38,,0.075,
CULTURE 2,0.5,,0.0233,,0.285,,0.215,
