,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4475,0.004,0.0718,0.0039,0.181,0.0017,0.2665,0.0022
CULTURE 1,0.362,0.0055,0.0718,0.0039,0.1745,0.0025,0.1875,0.003
CULTURE 2,0.492,0.0079,0.0718,0.0039,0.253,0.0021,0.239,0.0058
