,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,0.559,0.0398,0.5135,0.0298,0.531,0.0733,0.5345,0.1429,0.021,0.0377
