,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.525,,0.03,,0.27,,0.255,
CULTURE 1,0.535,,0.03,,0.37,,0.165,
CULTURE 2,0.485,,0.03,,0.2,,0.285,
