,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.54,,0.0417,,0.265,,0.275,
CULTURE 1,0.58,,0.0417,,0.335,,0.245,
CULTURE 2,0.625,,0.0417,,0.425,,0.2,
