,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.385,,0.0217,,0.155,,0.23,
CULTURE 1,0.36,,0.0217,,0.175,,0.185,
CULTURE 2,0.34,,0.0217,,0.085,,0.255,
