,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3505,0.0061,0.0613,0.0044,0.1345,0.0022,0.216,0.0039
CULTURE 1,0.281,0.0051,0.0613,0.0044,0.1365,0.0013,0.1445,0.0038
CULTURE 2,0.3955,0.0072,0.0613,0.0044,0.1985,0.0021,0.197,0.0051
