,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.699,0.0069,0.074,0.0048,0.293,0.0032,0.406,0.0037
CULTURE 1,0.731,0.0076,0.074,0.0048,0.336,0.005,0.395,0.0026
CULTURE 2,0.604,0.0076,0.074,0.0048,0.2805,0.0051,0.3235,0.0025
