,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.47,,0.1267,,0.205,,0.265,
CULTURE 1,0.54,,0.1267,,0.195,,0.345,
CULTURE 2,0.315,,0.1267,,0.195,,0.12,
