,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6915,0.0605,0.0352,0.0432,0.36,0.0343,0.3315,0.0262
CULTURE 1,0.655,0.0672,0.0352,0.0432,0.346,0.0338,0.309,0.0333
CULTURE 2,0.724,0.0691,0.0352,0.0432,0.3645,0.0361,0.3595,0.033
