,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3125,0.0027,0.0875,0.0022,0.1565,0.001,0.156,0.0017
CULTURE 1,0.303,0.0018,0.0875,0.0022,0.172,0.001,0.131,0.0007
CULTURE 2,0.556,0.0038,0.0875,0.0022,0.3075,0.0028,0.2485,0.001
