,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4925,0.0232,0.0192,0.0079,0.375,0.006,0.1175,0.0171
CULTURE 1,0.475,0.0006,0.0192,0.0079,0.4575,0.0003,0.0175,0.0003
CULTURE 2,0.515,0.0004,0.0192,0.0079,0.0925,0.0001,0.4225,0.0003
