,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.429,0.0073,0.0948,0.0078,0.2125,0.0018,0.2165,0.0055
CULTURE 1,0.4755,0.0116,0.0948,0.0078,0.311,0.008,0.1645,0.0035
CULTURE 2,0.667,0.012,0.0948,0.0078,0.376,0.0069,0.291,0.005
