,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4985,0.0794,0.0123,0.0735,0.154,0.0421,0.3445,0.0373
CULTURE 1,0.4925,0.1412,0.0123,0.0735,0.2235,0.0702,0.269,0.071
CULTURE 2,0.477,0.0566,0.0123,0.0735,0.21,0.0244,0.267,0.0322
