,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.635,,0.0517,,0.265,,0.37,
CULTURE 1,0.54,,0.0517,,0.22,,0.32,
CULTURE 2,0.51,,0.0517,,0.225,,0.285,
