,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.39,0.0,0.0117,0.0,0.25,0.0,0.14,0.0
CULTURE 1,0.375,0.0,0.0117,0.0,0.21,0.0,0.165,0.0
CULTURE 2,0.365,0.0,0.0117,0.0,0.255,0.0,0.11,0.0
