,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3495,0.0038,0.0353,0.0026,0.257,0.0014,0.0925,0.0025
CULTURE 1,0.345,0.0017,0.0353,0.0026,0.2885,0.001,0.0565,0.0007
CULTURE 2,0.4465,0.0039,0.0353,0.0026,0.319,0.0026,0.1275,0.0013
