,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.335,,0.0183,,0.13,,0.205,
CULTURE 1,0.35,,0.0183,,0.22,,0.13,
CULTURE 2,0.375,,0.0183,,0.195,,0.18,
