,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.637,0.0572,0.0075,0.0445,0.312,0.0449,0.325,0.0123
CULTURE 1,0.645,0.0705,0.0075,0.0445,0.331,0.0475,0.314,0.0229
CULTURE 2,0.6515,0.0631,0.0075,0.0445,0.3365,0.0493,0.315,0.0138
