,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.35,,0.1133,,0.18,,0.17,
CULTURE 1,0.53,,0.1133,,0.31,,0.22,
CULTURE 2,0.51,,0.1133,,0.31,,0.2,
