,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.732,0.0102,0.0793,0.0072,0.349,0.0092,0.383,0.001
CULTURE 1,0.6505,0.0055,0.0793,0.0072,0.3255,0.0036,0.325,0.002
CULTURE 2,0.807,0.0116,0.0793,0.0072,0.4195,0.0054,0.3875,0.0061
