,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.769,0.0408,0.014,0.0263,0.3575,0.0197,0.4115,0.0211
CULTURE 1,0.787,0.0405,0.014,0.0263,0.3645,0.0202,0.4225,0.0203
CULTURE 2,0.793,0.0384,0.014,0.0263,0.385,0.015,0.408,0.0234
